ID,diamond_id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeClean,brown,green,milky,discount,price,price_per_carat,video,image,pdf,mine_of_origin,canada_mark_eligible,is_returnable,lg,markup_price,markup_currency,deliveredPrice,minDeliveryDays,maxDeliveryDays,crownHeight,crownAngle,pavAngle,pavHeight,pavDepth,fancyColor,fancyOvertone,fancyIntensity,colorShade,videosImageUri,videosFrame,blue,gray,country,labgrownType,fullShape,starLength,lowerGirdle
139,ad71962e-f9fe-4a4b-89c0-70a8b925c878,136B5038D,1519571684,ROUND,3.67,D,VVS2,EX,EX,EX,NON,NONE,9.94,9.96,6.06,60.9,58,,GIA,,100%,No,No,No,-99.10%,1358.13,370.06,https://loupe360.com/diamond/1519571684/video/500/500?d_id=ad71962e-f9fe-4a4b-89c0-70a8b925c878&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/4cedefcc-ac78-4786-a72f-56e16ab5dd50.jpg?d_id=ad71962e-f9fe-4a4b-89c0-70a8b925c878&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/1519571684.pdf,,FALSE,Y,lab,3802.76,USD,1358.13,5,7,14,34,41,,43,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPUNILTY2,256,,0,IN,,,50,80
140,d1a68080-5280-4bb1-8dae-de33c272f9d2,327621FD9,6515912094,ROUND,3.1,D,VVS2,EX,EX,EX,NON,NONE,9.46,9.47,5.72,60.4,57,,GIA,,100%,No,No,No,-99.17%,1055.38,340.45,,,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/6515912094.pdf,,FALSE,Y,lab,2955.06,USD,1055.38,5,7,14.5,34,40.8,,43,,,,,,,,0,IN,,,50,80
141,e2d864ec-b2c0-4123-bc39-0d490115234f,5E2ED057C,LG688505603,ROUND,1.02,D,VS1,ID,EX,EX,NON,,6.53,6.57,3.99,60.9,57,POINTED,IGI,THN to MED,100%,No,No,No,-98.27%,153.4,150.39,https://loupe360.com/diamond/LG688505603/video/500/500?d_id=e2d864ec-b2c0-4123-bc39-0d490115234f&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/5db76b72-f579-46a3-ba9f-dae97e8009e9.jpg?d_id=e2d864ec-b2c0-4123-bc39-0d490115234f&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG688505603.pdf,,FALSE,Y,lab,467.87,USD,153.4,5,7,14,32.9,41.5,,44,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTIxMDIyNTE4MTgtQ0gtNTVB,255,,0,IN,CVD,ROUND BRILLIANT,,
142,26a18f43-ed9e-4be6-b57e-57f4f63f4a50,DF91B1472,LG662422340,RADIANT,6.19,Fancy Vivid Yellow,SI1,-,EX,EX,NON,,13.2,8.91,5.29,59.4,65,POINTED,IGI,STK to THK,100%,No,No,No,9.45%,2052.99,331.66,https://loupe360.com/diamond/LG662422340/video/500/500?d_id=26a18f43-ed9e-4be6-b57e-57f4f63f4a50&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/0ccad9a3-cf54-49c4-b00c-e2c8c01862d3.jpg?d_id=26a18f43-ed9e-4be6-b57e-57f4f63f4a50&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG662422340.pdf,,FALSE,Y,lab,5543.07,USD,2052.99,5,7,13,42.6,25.4,,41,Yellow,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTI1MTAyNDE4MDgtREItMjEz,255,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
143,3dc90afb-16c7-44ed-8c8a-73e7243cba04,6FD38E907,LG667455687,RADIANT,4.63,E,VVS1,-,EX,EX,NON,,11.49,8.16,5.38,65.9,68,POINTED,IGI,MED to STK,100%,No,No,No,-99.16%,1642.12,354.67,https://loupe360.com/diamond/LG667455687/video/500/500?d_id=3dc90afb-16c7-44ed-8c8a-73e7243cba04&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/de4d2697-d34d-47d2-a2cc-5b655ceb2370.jpg?d_id=3dc90afb-16c7-44ed-8c8a-73e7243cba04&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG667455687.pdf,,FALSE,Y,lab,4597.94,USD,1642.12,5,7,14,43.2,31.2,,47,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPVNOLTgx,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
144,3f20ac4c-f9a2-45a7-a788-11702212cbb2,187EFFDE0,LG662422385,RADIANT,4.62,Fancy Intense Yellow,VS1,-,EX,EX,NON,,11.54,7.47,4.96,66.4,59,LONG,IGI,STK to THK,100%,No,No,No,9.61%,1795.38,388.61,https://loupe360.com/diamond/LG662422385/video/500/500?d_id=3f20ac4c-f9a2-45a7-a788-11702212cbb2&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/71741840-172e-42da-bd0f-d98b8eecb99b.jpg?d_id=3f20ac4c-f9a2-45a7-a788-11702212cbb2&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG662422385.pdf,,FALSE,Y,lab,5027.06,USD,1795.38,5,7,18,41.7,38.2,,43.5,Yellow,,Fancy_Intense,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTI1MTAyNDE4MDctREItMjA3,255,,0,IN,CVD,CUT CORNERED RECTANGULAR MIXED CUT,,
145,47760193-bec5-42dc-bd18-38f6fc49ba68,BA7795D80,LG674561151,RADIANT,5.05,Fancy Vivid Yellow,SI1,-,EX,VG,NON,,10.27,8.67,5.74,66.2,63,POINTED,IGI,THK,100%,No,No,No,9.59%,1822.38,360.87,https://loupe360.com/diamond/LG674561151/video/500/500?d_id=47760193-bec5-42dc-bd18-38f6fc49ba68&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/dc67b282-496b-4b33-8ea8-91c0d3f1bfa0.jpg?d_id=47760193-bec5-42dc-bd18-38f6fc49ba68&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://pdf.igi.org/FDR674561151.pdf,,FALSE,Y,lab,4920.43,USD,1822.38,5,7,16,41.9,28.5,,44,Yellow,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5zMzYwLnNlcnZpY2VzL3ZpZGVvLmh0bWw/ZD1ELTk=,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
146,4ae006fb-e49f-421b-8ee2-27e27f798672,AF286B455,LG675599357,RADIANT,5.01,Fancy Vivid Yellow,VS1,-,EX,VG,NON,,10.99,8.33,5.58,67,65,POINTED,IGI,THK to VTK,100%,No,No,No,9.17%,2265.1,452.12,https://loupe360.com/diamond/LG675599357/video/500/500?d_id=4ae006fb-e49f-421b-8ee2-27e27f798672&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/f6401906-04bb-4e3b-a773-daca16e22d47.jpg?d_id=4ae006fb-e49f-421b-8ee2-27e27f798672&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://pdf.igi.org/FDR675599357.pdf,,FALSE,Y,lab,6115.77,USD,2265.1,5,7,15,41.7,28,,45.5,Yellow,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5zMzYwLnNlcnZpY2VzL3ZpZGVvLmh0bWw/ZD1ELTZD,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
147,51fe4c4e-42a6-4756-83fa-41450c95bf43,62DC2F375,LG667455689,RADIANT,4.81,E,VVS1,-,EX,EX,NON,,11.72,8.4,5.53,65.8,63,POINTED,IGI,MED to STK,100%,No,No,No,-99.15%,1731.49,359.98,https://loupe360.com/diamond/LG667455689/video/500/500?d_id=51fe4c4e-42a6-4756-83fa-41450c95bf43&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/b4a86371-8bfe-4543-b65a-557beefc8ba9.jpg?d_id=51fe4c4e-42a6-4756-83fa-41450c95bf43&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG667455689.pdf,,FALSE,Y,lab,4848.17,USD,1731.49,5,7,15.5,42.1,32.8,,46,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPVNOLTg3,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
148,74dddb9d-e5e7-479f-a879-b60aaa642b30,ACDEAB712,LG685577431,RADIANT,6.28,E,VVS2,-,EX,EX,NON,,13.02,9.17,6.06,66.1,62,POINTED,IGI,MED to STK,100%,No,No,No,-99.68%,1120.28,178.39,https://loupe360.com/diamond/LG685577431/video/500/500?d_id=74dddb9d-e5e7-479f-a879-b60aaa642b30&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/49322c15-dc4c-4dde-9c83-a3e1f64e0bf9.jpg?d_id=74dddb9d-e5e7-479f-a879-b60aaa642b30&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://pdf.igi.org/FDR685577431.pdf,,FALSE,Y,lab,3024.76,USD,1120.28,5,7,13.5,41.1,34.5,,48.5,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5zMzYwLnNlcnZpY2VzL3ZpZGVvLmh0bWw/ZD1IUi0yMA==,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
149,7a9128ea-7587-4c8a-826a-969f60148256,D306FC6D6,LG633420983,RADIANT,5.06,G,VVS2,-,EX,EX,NON,,12,8.36,5.77,69,65,POINTED,IGI,MED to STK,100%,No,No,No,-99.63%,830.77,164.18,https://loupe360.com/diamond/LG633420983/video/500/500?d_id=7a9128ea-7587-4c8a-826a-969f60148256&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/9c8aa34f-0006-47ce-94de-bee115e52a4c.jpg?d_id=7a9128ea-7587-4c8a-826a-969f60148256&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG633420983.pdf,,FALSE,Y,lab,2243.08,USD,830.77,5,7,14,41.6,35,,50,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93b3Jrc2hvcC4zNjB2aWV3LmxpbmsvZGlhbW9uZHZpZXcuYXNweD9kPTAzMDUyNDgtRFYtMTA=,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
150,9987ab63-5f96-4a7c-8e6b-3f101bf1933d,D37555944,LG677541941,RADIANT,9.02,Fancy Vivid Blue,VS1,-,EX,EX,NON,,13.46,10.14,7,69,66,POINTED,IGI,THK,100%,No,No,No,5.87%,3954.7,438.44,https://loupe360.com/diamond/LG677541941/video/500/500?d_id=9987ab63-5f96-4a7c-8e6b-3f101bf1933d&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/f0a01bed-9588-45f1-adec-70a555020e16.jpg?d_id=9987ab63-5f96-4a7c-8e6b-3f101bf1933d&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG677541941.pdf,,FALSE,Y,lab,9886.75,USD,3954.7,5,7,14.5,45.4,31,,49.5,Blue,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTEzMDEyNTE1NDUtRElELTE1NA==,255,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
151,99c8cd88-27de-44da-9c0c-fda78c5525a6,ACA2434EB,LG674524723,RADIANT,8,F,VVS2,-,EX,EX,NON,,14.14,9.88,6.48,65.6,67,POINTED,IGI,STK,100%,No,No,No,-99.52%,1955.58,244.45,https://loupe360.com/diamond/LG674524723/video/500/500?d_id=99c8cd88-27de-44da-9c0c-fda78c5525a6&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/d3b5a32f-7767-4a0f-939b-9b151b2e9a4a.jpg?d_id=99c8cd88-27de-44da-9c0c-fda78c5525a6&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG674524723.pdf,,FALSE,Y,lab,4888.95,USD,1955.58,5,7,15,36.8,32.4,,45.5,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTAyMDEyNTE3MTQtU04tMjE0,255,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
152,a20f509e-738b-4376-b415-3ec99c8c5ffc,D36AB6806,LG681583317,RADIANT,10.06,Fancy Vivid Yellow,VS1,-,EX,EX,NON,,15.03,9.76,7,71.7,65,POINTED,IGI,THK,100%,No,No,No,4.50%,5840.28,580.54,https://loupe360.com/diamond/LG681583317/video/500/500?d_id=a20f509e-738b-4376-b415-3ec99c8c5ffc&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/f5102e3f-0e3d-40df-92f1-6df7154e517c.jpg?d_id=a20f509e-738b-4376-b415-3ec99c8c5ffc&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG681583317.pdf,,FALSE,Y,lab,13140.63,USD,5840.28,5,7,14,44,,,51,Yellow,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPURCLTMwMQ==,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
153,aaf90d6b-bfe9-4434-a940-10b6032e43c0,DE901EC12,LG667455702,RADIANT,4.72,E,VS1,-,EX,EX,NON,,11.64,8.29,5.58,67.3,66,POINTED,IGI,MED to STK,100%,No,No,No,-99.64%,640.47,135.69,https://loupe360.com/diamond/LG667455702/video/500/500?d_id=aaf90d6b-bfe9-4434-a940-10b6032e43c0&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/498e0f2f-6166-408d-9007-60ca927586f7.jpg?d_id=aaf90d6b-bfe9-4434-a940-10b6032e43c0&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG667455702.pdf,,FALSE,Y,lab,1793.32,USD,640.47,5,7,14,41.6,34.1,,49,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPVNOLTkw,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
154,acb8f250-3114-499c-ace6-3b4da48226c3,D1495B82D,LG668404667,RADIANT,5.84,Fancy Vivid Yellow,VS2,-,EX,EX,NON,,12.13,8.69,5.88,67.7,63,POINTED,IGI,MED to STK,100%,No,No,No,8.27%,2554.8,437.47,,,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG668404667.pdf,,FALSE,Y,lab,6897.96,USD,2554.8,5,7,15.5,41.5,28.5,,48,Yellow,,Fancy_Vivid,,,,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
155,b43d0a79-6438-4ac2-b097-bddfeccb33cb,0179DB8A1,LG689526162,RADIANT,7.41,E,VVS2,-,EX,EX,NON,,13.14,9.4,5.99,63.7,66,LGE,IGI,MED,100%,No,No,No,-99.60%,1642.56,221.67,https://loupe360.com/diamond/LG689526162/video/500/500?d_id=b43d0a79-6438-4ac2-b097-bddfeccb33cb&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/67148d79-2d48-4bea-8649-682f13b872d8.jpg?d_id=b43d0a79-6438-4ac2-b097-bddfeccb33cb&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG689526162.pdf,,FALSE,Y,lab,4106.4,USD,1642.56,5,7,15,38.2,47.7,,45.5,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWV3LmdlbTM2MC5pbi9nZW0zNjAuaHRtbD9kPTAzMDMyNTE2MzQtQ0gtOTE=,255,,0,IN,CVD,CUT CORNERED RECTANGULAR MIXED CUT,,
156,bcdf9edb-4e1f-4cff-ab76-b2b5b7f1b7b4,B9BBCDDA8,LG667455703,RADIANT,4.6,F,VVS2,-,EX,EX,NON,,11.81,8.38,5.22,62.3,64,POINTED,IGI,STK to THK,100%,No,No,No,-99.57%,730.43,158.79,https://loupe360.com/diamond/LG667455703/video/500/500?d_id=bcdf9edb-4e1f-4cff-ab76-b2b5b7f1b7b4&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/885d8b84-8e8f-48f4-a636-28ac2bf44c3a.jpg?d_id=bcdf9edb-4e1f-4cff-ab76-b2b5b7f1b7b4&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG667455703.pdf,,FALSE,Y,lab,2045.2,USD,730.43,5,7,14,39.7,31.1,,44,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPVNOLTEwNw==,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
157,cf12b5aa-f164-4974-baf0-f4c0e9c100d9,820E9887C,LG639440349,RADIANT,4.5,F,SI1,-,EX,EX,NON,,11.37,7.95,5.56,69.9,67,POINTED,IGI,STK,100%,No,No,No,-99.40%,618.96,137.55,https://loupe360.com/diamond/LG639440349/video/500/500?d_id=cf12b5aa-f164-4974-baf0-f4c0e9c100d9&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/0e9d5451-710e-4453-a8bb-5c17f180720e.jpg?d_id=cf12b5aa-f164-4974-baf0-f4c0e9c100d9&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG639440349.pdf,,FALSE,Y,lab,1733.09,USD,618.96,5,7,13.5,46.3,33.9,,52,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93b3Jrc2hvcC4zNjB2aWV3LmxpbmsvZGlhbW9uZHZpZXcuYXNweD9kPTE0MDYyNDYtREgtMjU=,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
158,ef0d9723-4d09-448d-be7a-918c2d9e22cf,0ABA71D0D,LG685524650,RADIANT,7.23,D,VVS2,-,EX,EX,NON,,13.51,9.65,6.36,65.9,66,POINTED,IGI,STK,100%,No,No,No,-99.02%,4248.13,587.57,https://loupe360.com/diamond/LG685524650/video/500/500?d_id=ef0d9723-4d09-448d-be7a-918c2d9e22cf&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/5a9705d2-e17b-4c53-9199-bbb02177ca29.jpg?d_id=ef0d9723-4d09-448d-be7a-918c2d9e22cf&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG685524650.pdf,,FALSE,Y,lab,10620.32,USD,4248.13,5,7,14,42.6,33.6,,47.5,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPUNILTc3,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
159,fc409825-fb40-40e2-8c90-1c5add871706,D59915ADD,LG639440359,RADIANT,2.02,E,VS2,-,EX,EX,NON,,9.14,6.34,4.08,64.4,62,POINTED,IGI,MED to STK,100%,No,No,No,-99.17%,252.7,125.1,https://loupe360.com/diamond/LG639440359/video/500/500?d_id=fc409825-fb40-40e2-8c90-1c5add871706&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/da504476-112b-44fe-a6d2-cc4ec03d5440.jpg?d_id=fc409825-fb40-40e2-8c90-1c5add871706&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG639440359.pdf,,FALSE,Y,lab,720.2,USD,252.7,5,7,13,39.8,32.5,,46.5,,,,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93b3Jrc2hvcC4zNjB2aWV3LmxpbmsvZGlhbW9uZHZpZXcuYXNweD9kPTEzMDYyNDgtRElGLTE4NkEt,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
160,3219cf35-7d1c-446a-a280-f7389f626b37,67140A992,LG642484935,RADIANT,0.82,Fancy Vivid Pink,VVS2,-,EX,EX,FNT,,6.15,4.45,3.09,69.4,59,POINTED,IGI,STK to THK,100%,No,No,No,24.90%,155.18,189.24,https://loupe360.com/diamond/LG642484935/video/500/500?d_id=3219cf35-7d1c-446a-a280-f7389f626b37&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/db3da046-14a8-48df-bc2a-a84d57627a68.jpg?d_id=3219cf35-7d1c-446a-a280-f7389f626b37&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG642484935.pdf,,FALSE,Y,lab,488.82,USD,155.18,5,7,14,37.8,29.8,,47.5,Pink,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPTY0MjQ4NDkzNQ==,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
161,3c1254a5-a3af-4d16-b2b7-1f09dababb01,90A95F618,LG642484937,RADIANT,0.81,Fancy Vivid Pink,VS1,-,EX,EX,FNT,,6.11,4.48,3.15,70.3,61,POINTED,IGI,STK to THK,100%,No,No,No,25.10%,153.53,189.54,https://loupe360.com/diamond/LG642484937/video/500/500?d_id=3c1254a5-a3af-4d16-b2b7-1f09dababb01&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-images.nivodaapi.net/cac5659f-4012-49f0-a8d6-06b46aadb8fc.jpg?d_id=3c1254a5-a3af-4d16-b2b7-1f09dababb01&c_id=dba8fd33-29d4-4166-8762-26bac79a5aa4&f_id=f1bb4b3c-e938-408a-8a2d-0a67c19cf0c4&type=csv,https://nivoda-certificates.s3.eu-west-2.amazonaws.com/pdf/LG642484937.pdf,,FALSE,Y,lab,483.62,USD,153.53,5,7,14,38.4,30.6,,50.5,Pink,,Fancy_Vivid,,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly92aWRlby5TMzYwLnNlcnZpY2VzLz9kPTY0MjQ4NDkzNw==,256,,0,IN,CVD,CUT CORNERED RECTANGULAR MODIFIED BRILLIANT,,
